1504,东乌珠穆沁旗,105,026300,3
1505,二连浩特市,105,026000,3
1506,多伦县,105,026000,3
1507,太仆寺旗,105,027000,3
1508,正蓝旗,105,027200,3
1509,正镶白旗,105,013800,3
1510,苏尼特右旗,105,011200,3
1511,苏尼特左旗,105,011300,3
1512,西乌珠穆沁旗,105,026200,3
1513,锡林浩特市,105,026000,3
1514,镶黄旗,105,013250,3
1515,阿巴嘎旗,105,011400,3
1516,阿拉善右旗,106,737300,3
1517,阿拉善左旗,106,750300,3
1518,额济纳旗,106,735400,3
1519,东陵区,107,110000,3
1520,于洪区,107,110000,3
1521,和平区,107,110000,3
1522,大东区,107,110000,3
1523,康平县,107,110000,3
1524,新民市,107,110000,3
1525,沈北新区,107,110000,3
1526,沈河区,107,110000,3
1527,法库县,107,110000,3
1528,皇姑区,107,110000,3
1529,苏家屯区,107,110000,3
1530,辽中县,107,110000,3
1531,铁西区,107,110000,3
1532,中山区,108,116000,3
1533,庄河市,108,116000,3
1534,旅顺口区,108,116000,3
1535,普兰店市,108,116000,3
1536,沙河口区,108,116000,3
1537,瓦房店市,108,116000,3
1538,甘井子区,108,116000,3
1539,西岗区,108,116000,3
1540,金州区,108,116000,3
1541,长海县,108,116000,3
1542,千山区,109,114000,3
1543,台安县,109,114000,3
1544,岫岩满族自治县,109,114300,3
1545,海城市,109,114000,3
1546,立山区,109,114000,3
1547,铁东区,109,114000,3
1548,铁西区,109,114000,3
1549,东洲区,110,113100,3
1550,抚顺县,110,113100,3
1551,新宾满族自治县,110,113200,3
1552,新抚区,110,113100,3
1553,望花区,110,113100,3
1554,清原满族自治县,110,113300,3
1555,顺城区,110,113100,3
1556,南芬区,111,117100,3
1557,平山区,111,117100,3
1558,明山区,111,117100,3
1559,本溪满族自治县,111,117100,3
1560,桓仁满族自治县,111,117200,3
1561,溪湖区,111,117100,3
1562,东港市,112,118000,3
1563,元宝区,112,118000,3
1564,凤城市,112,118000,3
1565,宽甸满族自治县,112,118200,3
1566,振兴区,112,118000,3
1567,振安区,112,118000,3
1568,义县,113,121000,3
1569,凌河区,113,121000,3
1570,凌海市,113,121000,3
1571,北镇市,113,121000,3
1572,古塔区,113,121000,3
1573,太和区,113,121000,3
1574,黑山县,113,121000,3
1575,大石桥市,114,115000,3
1576,盖州市,114,115000,3
1577,站前区,114,115000,3
1578,老边区,114,115000,3
1579,西市区,114,115000,3
1580,鲅鱼圈区,114,115000,3
1581,太平区,115,123100,3
1582,彰武县,115,123100,3
1583,新邱区,115,123100,3
1584,海州区,115,123100,3
1585,清河门区,115,123100,3
1586,细河区,115,123100,3
1587,蒙古族自治县,115,123100,3
1588,太子河区,116,111200,3
1589,宏伟区,116,111200,3
1590,弓长岭区,116,111200,3
1591,文圣区,116,111200,3
1592,灯塔市,116,111200,3
1593,白塔区,116,111200,3
1594,辽阳县,116,111200,3
1595,兴隆台区,117,124000,3
1596,双台子区,117,124000,3
1597,大洼县,117,124000,3
1598,盘山县,117,124000,3
1599,开原市,118,112600,3
1600,昌图县,118,112600,3
1601,清河区,118,112600,3
1602,西丰县,118,112600,3
1603,调兵山市,118,112600,3
1604,铁岭县,118,112600,3
1605,银州区,118,112600,3
1606,凌源市,119,122000,3
1607,北票市,119,122000,3
1608,双塔区,119,122000,3
1609,喀喇沁左翼蒙古族自治县,119,122000,3
1610,建平县,119,122000,3
1611,朝阳县,119,122000,3
1612,龙城区,119,122000,3
1613,兴城市,120,125000,3
1614,南票区,120,125000,3
1615,建昌县,120,125000,3
1616,绥中县,120,125000,3
1617,连山区,120,125000,3
1618,龙港区,120,125000,3
1619,九台市,121,130000,3
1620,二道区,121,130000,3
1621,农安县,121,130000,3
1622,南关区,121,130000,3
1623,双阳区,121,130000,3
1624,宽城区,121,130000,3
1625,德惠市,121,130000,3
1626,朝阳区,121,130000,3
1627,榆树市,121,130000,3
1628,绿园区,121,130000,3
1629,丰满区,122,132000,3
1630,昌邑区,122,132000,3
1631,桦甸市,122,132000,3
1632,永吉县,122,132000,3
1633,磐石市,122,132000,3
1634,舒兰市,122,132000,3
1635,船营区,122,132000,3
1636,蛟河市,122,132000,3
1637,龙潭区,122,132000,3
1638,伊通满族自治县,123,130700,3
1639,公主岭市,123,136000,3
1640,双辽市,123,136000,3
1641,梨树县,123,136000,3
1642,铁东区,123,136000,3
1643,铁西区,123,136000,3
1644,东丰县,124,136200,3
1645,东辽县,124,136200,3
1646,西安区,124,136200,3
1647,龙山区,124,136200,3
1648,东昌区,125,134100,3
1649,二道江区,125,134100,3
1650,柳河县,125,134100,3
1651,梅河口市,125,134100,3
1652,辉南县,125,134100,3
1653,通化县,125,134100,3
1654,集安市,125,134100,3
1655,临江市,126,134300,3
1656,八道江区,126,134300,3
1657,抚松县,126,134300,3
1658,江源区,126,134300,3
1659,长白朝鲜族自治县,126,134400,3
1660,靖宇县,126,134300,3
1661,干安县,127,138000,3
1662,前郭尔罗斯蒙古族自治县,127,131100,3
1663,宁江区,127,138000,3
1664,扶余县,127,138000,3
1665,长岭县,127,138000,3
1666,大安市,128,137000,3
1667,洮北区,128,137000,3
1668,洮南市,128,137000,3
1669,通榆县,128,137000,3
1670,镇赉县,128,137000,3
1671,和龙市,129,133000,3
1672,图们市,129,133000,3
1673,安图县,129,133000,3
1674,延吉市,129,133000,3
1675,敦化市,129,133000,3
1676,汪清县,129,133000,3
1677,珲春市,129,133000,3
1678,龙井市,129,133000,3
1679,五常市,130,150000,3
1680,依兰县,130,150000,3
1681,南岗区,130,150000,3
1682,双城市,130,150000,3
1683,呼兰区,130,150000,3
1684,哈尔滨市道里区,130,150000,3
1685,宾县,130,150000,3
1686,尚志市,130,150000,3
1687,巴彦县,130,150000,3
1688,平房区,130,150000,3
1689,延寿县,130,150000,3
1690,方正县,130,150000,3
1691,木兰县,130,150000,3
1692,松北区,130,150000,3
1693,通河县,130,150000,3
1694,道外区,130,150000,3
1695,阿城区,130,150000,3
1696,香坊区,130,150000,3
1697,依安县,131,161000,3
1698,克东县,131,161000,3
1699,克山县,131,161000,3
1700,富拉尔基区,131,161000,3
1701,富裕县,131,161000,3
1702,建华区,131,161000,3
1703,拜泉县,131,161000,3
1704,昂昂溪区,131,161000,3
1705,梅里斯达斡尔族区,131,161000,3
1706,泰来县,131,161000,3
1707,甘南县,131,161000,3
1708,碾子山区,131,161000,3
1709,讷河市,131,161000,3
1710,铁锋区,131,161000,3
1711,龙江县,131,161000,3
1712,龙沙区,131,161000,3
1713,城子河区,132,158100,3
1714,密山市,132,158100,3
1715,恒山区,132,158100,3
1716,梨树区,132,158100,3
1717,滴道区,132,158100,3
1718,虎林市,132,158100,3
1719,鸡东县,132,158100,3
1720,鸡冠区,132,158100,3
1721,麻山区,132,158100,3
1722,东山区,133,154100,3
1723,兴安区,133,154100,3
1724,兴山区,133,154100,3
1725,南山区,133,154100,3
1726,向阳区,133,154100,3
1727,工农区,133,154100,3
1728,绥滨县,133,154100,3
1729,萝北县,133,154100,3
1730,友谊县,134,155100,3
1731,四方台区,134,155100,3
1732,宝山区,134,155100,3
1733,宝清县,134,155100,3
1734,尖山区,134,155100,3
1735,岭东区,134,155100,3
1736,集贤县,134,155100,3
1737,饶河县,134,155100,3
1738,大同区,135,163000,3
1739,杜尔伯特蒙古族自治县,135,166200,3
1740,林甸县,135,163000,3
1741,红岗区,135,163000,3
1742,肇州县,135,163000,3
1743,肇源县,135,163000,3
1744,胡路区,135,163000,3
1745,萨尔图区,135,163000,3
1746,龙凤区,135,163000,3
1747,上甘岭区,136,153000,3
1748,乌伊岭区,136,153000,3
1749,乌马河区,136,153000,3
1750,五营区,136,153000,3
1751,伊春区,136,153000,3
1752,南岔区,136,153000,3
1753,友好区,136,153000,3
1754,嘉荫县,136,153000,3
1755,带岭区,136,153000,3
1756,新青区,136,153000,3
1757,汤旺河区,136,153000,3
1758,红星区,136,153000,3
1759,美溪区,136,153000,3
1760,翠峦区,136,153000,3
1761,西林区,136,153000,3
1762,金山屯区,136,153000,3
1763,铁力市,136,153000,3
1764,东风区,137,154000,3
1765,前进区,137,154000,3
1766,同江市,137,154000,3
1767,向阳区,137,154000,3
1768,富锦市,137,154000,3
1769,抚远县,137,154000,3
1770,桦南县,137,154000,3
1771,桦川县,137,154000,3
1772,汤原县,137,154000,3
1773,郊区,137,154000,3
1774,勃利县,138,154600,3
1775,新兴区,138,154600,3
1776,桃山区,138,154600,3
1777,茄子河区,138,154600,3
1778,东宁县,139,157000,3
1779,东安区,139,157000,3
1780,宁安市,139,157000,3
1781,林口县,139,157000,3
1782,海林市,139,157000,3
1783,爱民区,139,157000,3
1784,穆棱市,139,157000,3
1785,绥芬河市,139,157000,3
1786,西安区,139,157000,3
1787,阳明区,139,157000,3
1788,五大连池市,140,164300,3
1789,北安市,140,164300,3
1790,嫩江县,140,164300,3
1791,孙吴县,140,164300,3
1792,爱辉区,140,164300,3
1793,车逊克县,140,164300,3
1794,逊克县,140,164300,3
1795,兰西县,141,152000,3
1796,安达市,141,152000,3
1797,庆安县,141,152000,3
1798,明水县,141,152000,3
1799,望奎县,141,152000,3
1800,海伦市,141,152000,3
1801,绥化市北林区,141,152000,3
1802,绥棱县,141,152000,3
1803,肇东市,141,152000,3
1804,青冈县,141,152000,3
1805,呼玛县,142,165000,3
1806,塔河县,142,165000,3
1807,大兴安岭地区加格达奇区,142,165000,3
1808,大兴安岭地区呼中区,142,165000,3
1809,大兴安岭地区新林区,142,165000,3
1810,大兴安岭地区松岭区,142,165000,3
1811,漠河县,142,165000,3
2027,下关区,162,210000,3
2028,六合区,162,210000,3
2029,建邺区,162,210000,3
2030,栖霞区,162,210000,3
2031,江宁区,162,210000,3
2032,浦口区,162,210000,3
2033,溧水区,162,210000,3
2034,玄武区,162,210000,3
2035,白下区,162,210000,3
2036,秦淮区,162,210000,3
2037,雨花台区,162,210000,3
2038,高淳区,162,210000,3
2039,鼓楼区,162,210000,3
2040,北塘区,163,214000,3
2041,南长区,163,214000,3
2042,宜兴市,163,214000,3
2043,崇安区,163,214000,3
2044,惠山区,163,214000,3
2045,江阴市,163,214000,3
2046,滨湖区,163,214000,3
2047,锡山区,163,214000,3
2048,丰县,164,221000,3
2049,九里区,164,221000,3
2050,云龙区,164,221000,3
2051,新沂市,164,221000,3
2052,沛县,164,221000,3
2053,泉山区,164,221000,3
2054,睢宁县,164,221000,3
2055,贾汪区,164,221000,3
2056,邳州市,164,221000,3
2057,铜山县,164,221000,3
2058,鼓楼区,164,221000,3
2059,天宁区,165,213000,3
2060,戚墅堰区,165,213000,3
2061,新北区,165,213000,3
2062,武进区,165,213000,3
2063,溧阳市,165,213000,3
2064,金坛市,165,213000,3
2065,钟楼区,165,213000,3
2066,吴中区,166,215000,3
2067,吴江区,166,215000,3
2068,太仓市,166,215000,3
2069,常熟市,166,215000,3
2071,张家港市,166,215000,3
2072,昆山市,166,215000,3
2074,相城区,166,215000,3
2075,苏州工业园区,166,215000,3
2076,虎丘区,166,215000,3
2078,启东市,167,226000,3
2079,如东县,167,226000,3
2080,如皋市,167,226000,3
2081,崇川区,167,226000,3
2082,海安县,167,226000,3
2083,海门市,167,226000,3
2084,港闸区,167,226000,3
2085,通州区,167,226000,3
2086,东海县,168,222000,3
2087,新浦区,168,222000,3
2088,海州区,168,222000,3
2089,灌云县,168,222000,3
2090,灌南县,168,222000,3
2091,赣榆县,168,222000,3
2092,连云区,168,222000,3
2093,楚州区,169,223001,3
2094,洪泽县,169,223001,3
2095,涟水县,169,223001,3
2096,淮阴区,169,223001,3
2097,清河区,169,223001,3
2098,清浦区,169,223001,3
2099,盱眙县,169,223001,3
2100,金湖县,169,223001,3
2101,东台市,170,224000,3
2102,亭湖区,170,224000,3
2103,响水县,170,224000,3
2104,大丰市,170,224000,3
2105,射阳县,170,224000,3
2106,建湖县,170,224000,3
2107,滨海县,170,224000,3
2108,盐都区,170,224000,3
2109,阜宁县,170,224000,3
2110,仪征市,171,225000,3
2111,宝应县,171,225000,3
2112,广陵区,171,225000,3
2113,江都市,171,225000,3
2114,维扬区,171,225000,3
2115,邗江区,171,225000,3
2116,高邮市,171,225000,3
2117,丹徒区,172,212000,3
2118,丹阳市,172,212000,3
2119,京口区,172,212000,3
2120,句容市,172,212000,3
2121,扬中市,172,212000,3
2122,润州区,172,212000,3
2123,兴化市,173,225300,3
2124,姜堰市,173,225300,3
2125,泰兴市,173,225300,3
2126,海陵区,173,225300,3
2127,靖江市,173,225300,3
2128,高港区,173,225300,3
2129,宿城区,174,223800,3
2130,宿豫区,174,223800,3
2131,沭阳县,174,223800,3
2132,泗洪县,174,223800,3
2133,泗阳县,174,223800,3
2134,上城区,175,310000,3
2135,下城区,175,310000,3
2136,临安市,175,310000,3
2137,余杭区,175,310000,3
2138,富阳市,175,310000,3
2139,建德市,175,310000,3
2140,拱墅区,175,310000,3
2141,桐庐县,175,310000,3
2142,江干区,175,310000,3
2143,淳安县,175,310000,3
2144,滨江区,175,310000,3
2145,萧山区,175,310000,3
2146,西湖区,175,310000,3
2147,余姚市,176,315000,3
2148,北仑区,176,315000,3
2149,奉化市,176,315000,3
2150,宁海县,176,315000,3
2151,慈溪市,176,315000,3
2152,江东区,176,315000,3
2153,江北区,176,315000,3
2154,海曙区,176,315000,3
2155,象山县,176,315000,3
2156,鄞州区,176,315000,3
2157,镇海区,176,315000,3
2158,乐清市,177,325000,3
2159,平阳县,177,325000,3
2160,文成县,177,325000,3
2161,永嘉县,177,325000,3
2162,泰顺县,177,325000,3
2163,洞头县,177,325000,3
2164,瑞安市,177,325000,3
2165,瓯海区,177,325000,3
2166,苍南县,177,325000,3
2167,鹿城区,177,325000,3
2168,龙湾区,177,325000,3
2169,南湖区,178,314000,3
2170,嘉善县,178,314000,3
2171,平湖市,178,314000,3
2172,桐乡市,178,314000,3
2173,海宁市,178,314000,3
2174,海盐县,178,314000,3
2175,秀洲区,178,314000,3
2176,南浔区,179,313000,3
2177,吴兴区,179,313000,3
2178,安吉县,179,313000,3
2179,德清县,179,313000,3
2180,长兴县,179,313000,3
2181,上虞区,180,312000,3
2182,嵊州市,180,312000,3
2183,新昌县,180,312000,3
2184,绍兴县,180,312000,3
2185,诸暨市,180,312000,3
2186,越城区,180,312000,3
2187,定海区,181,316000,3
2188,岱山县,181,316000,3
2189,嵊泗县,181,316000,3
2190,普陀区,181,316000,3
2191,常山县,182,324000,3
2192,开化县,182,324000,3
2193,柯城区,182,324000,3
2194,江山市,182,324000,3
2195,衢江区,182,324000,3
2196,龙游县,182,324000,3
2197,东阳市,183,321000,3
2198,义乌市,183,321000,3
2199,兰溪市,183,321000,3
2200,婺城区,183,321000,3
2201,武义县,183,321000,3
2202,永康市,183,321000,3
2203,浦江县,183,321000,3
2204,磐安县,183,321000,3
2205,金东区,183,321000,3
2206,三门县,184,318000,3
2207,临海市,184,318000,3
2208,仙居县,184,318000,3
2209,天台县,184,318000,3
2210,椒江区,184,318000,3
2211,温岭市,184,318000,3
2212,玉环县,184,318000,3
2213,路桥区,184,318000,3
2214,黄岩区,184,318000,3
2215,云和县,185,323000,3
2216,庆元县,185,323000,3
2217,景宁畲族自治县,185,323000,3
2218,松阳县,185,323000,3
2219,缙云县,185,323000,3
2220,莲都区,185,323000,3
2221,遂昌县,185,323000,3
2222,青田县,185,323000,3
2223,龙泉市,185,323000,3
2224,包河区,186,230000,3
2225,庐阳区,186,230000,3
2226,瑶海区,186,230000,3
2227,肥东县,186,230000,3
2228,肥西县,186,230000,3
2229,蜀山区,186,230000,3
2230,长丰县,186,230000,3
2231,三山区,187,241100,3
2232,南陵县,187,241100,3
2233,弋江区,187,241100,3
2234,繁昌县,187,241100,3
2235,芜湖县,187,241100,3
2236,镜湖区,187,241100,3
2237,鸠江区,187,241100,3
2238,五河县,188,233000,3
2239,固镇县,188,233000,3
2240,怀远县,188,233000,3
2241,淮上区,188,233000,3
2242,禹会区,188,233000,3
2243,蚌山区,188,233000,3
2244,龙子湖区,188,233000,3
2245,八公山区,189,232000,3
2246,凤台县,189,232000,3
2247,大通区,189,810100,3
2248,潘集区,189,232000,3
2249,田家庵区,189,232000,3
2250,谢家集区,189,232000,3
2251,当涂县,190,243000,3
2252,花山区,190,243000,3
2253,金家庄区,190,243000,3
2254,雨山区,190,243000,3
2255,杜集区,191,235000,3
2256,濉溪县,191,235000,3
2257,烈山区,191,235000,3
2258,相山区,191,235000,3
2259,狮子山区,192,244100,3
2260,郊区,192,244100,3
2261,铜官山区,192,244100,3
2262,铜陵县,192,244100,3
2263,大观区,193,246000,3
2264,太湖县,193,246000,3
2265,宜秀区,193,246000,3
2266,宿松县,193,246000,3
2267,岳西县,193,246000,3
2268,怀宁县,193,246000,3
2269,望江县,193,246000,3
2270,枞阳县,193,246000,3
2271,桐城市,193,246000,3
2272,潜山县,193,246000,3
2273,迎江区,193,246000,3
2274,休宁县,194,245000,3
2275,屯溪区,194,245000,3
2276,徽州区,194,245000,3
2277,歙县,194,245000,3
2278,祁门县,194,245000,3
2279,黄山区,194,245000,3
2280,黟县,194,245000,3
2281,全椒县,195,239000,3
2282,凤阳县,195,239000,3
2283,南谯区,195,239000,3
2284,天长市,195,239000,3
2285,定远县,195,239000,3
2286,明光市,195,239000,3
2287,来安县,195,239000,3
2288,琅玡区,195,239000,3
2289,临泉县,196,236000,3
2290,太和县,196,236000,3
2291,界首市,196,236000,3
2292,阜南县,196,236000,3
2293,颍东区,196,236000,3
2294,颍州区,196,236000,3
2295,颍泉区,196,236000,3
2296,颖上县,196,236000,3
2297,埇桥区,197,234000,3
2298,泗县,197,234000,3
2299,灵璧县,197,234000,3
2300,砀山县,197,234000,3
2301,萧县,197,234000,3
2302,含山县,198,238000,3
2303,和县,198,238000,3
2304,居巢区,198,238000,3
2305,庐江县,198,238000,3
2306,无为县,198,238000,3
2307,寿县,199,237000,3
2308,舒城县,199,237000,3
2309,裕安区,199,237000,3
2310,金安区,199,237000,3
2311,金寨县,199,237000,3
2312,霍山县,199,237000,3
2313,霍邱县,199,237000,3
2314,利辛县,200,236000,3
2315,涡阳县,200,236000,3
2316,蒙城县,200,236000,3
2317,谯城区,200,236000,3
2318,东至县,201,247100,3
2319,石台县,201,247100,3
2320,贵池区,201,247100,3
2321,青阳县,201,247100,3
2322,宁国市,202,242000,3
2323,宣州区,202,242000,3
2324,广德县,202,242000,3
2325,旌德县,202,242000,3
2326,泾县,202,242000,3
2327,绩溪县,202,242000,3
2328,郎溪县,202,242000,3
2329,仓山区,203,350000,3
2330,台江区,203,350000,3
2331,平潭县,203,350000,3
2332,晋安区,203,350000,3
2333,永泰县,203,350000,3
2334,福清市,203,350000,3
2335,罗源县,203,350000,3
2336,连江县,203,350000,3
2337,长乐市,203,350000,3
2338,闽侯县,203,350000,3
2339,闽清县,203,350000,3
2340,马尾区,203,350000,3
2341,鼓楼区,203,350000,3
2342,同安区,204,361000,3
2343,思明区,204,361000,3
2344,海沧区,204,361000,3
2345,湖里区,204,361000,3
2346,翔安区,204,361000,3
2347,集美区,204,361000,3
2348,仙游县,205,351100,3
2349,城厢区,205,351100,3
2350,涵江区,205,351100,3
2351,秀屿区,205,351100,3
2352,荔城区,205,351100,3
2353,三元区,206,365000,3
2354,大田县,206,365000,3
2355,宁化县,206,365000,3
2356,将乐县,206,365000,3
2357,尤溪县,206,365000,3
2358,建宁县,206,365000,3
2359,明溪县,206,365000,3
2360,梅列区,206,365000,3
2361,永安市,206,365000,3
2362,沙县,206,365000,3
2363,泰宁县,206,365000,3
2364,清流县,206,365000,3
2365,丰泽区,207,362000,3
2366,南安市,207,362000,3
2367,安溪县,207,362000,3
2368,德化县,207,362000,3
2369,惠安县,207,362000,3
2370,晋江市,207,362000,3
2371,永春县,207,362000,3
2372,泉港区,207,362000,3
2373,洛江区,207,362000,3
2374,石狮市,207,362000,3
2375,金门县,207,362000,3
2376,鲤城区,207,362000,3
2377,东山县,208,363000,3
2378,云霄县,208,363000,3
2379,华安县,208,363000,3
2380,南靖县,208,363000,3
2381,平和县,208,363000,3
2382,漳浦县,208,363000,3
2383,芗城区,208,363000,3
2384,诏安县,208,363000,3
2385,长泰县,208,363000,3
2386,龙文区,208,363000,3
2387,龙海市,208,363000,3
2388,光泽县,209,353000,3
2389,延平区,209,353000,3
2390,建瓯市,209,353000,3
2391,建阳市,209,353000,3
2392,政和县,209,353000,3
2393,松溪县,209,353000,3
2394,武夷山市,209,353000,3
2395,浦城县,209,353000,3
2396,邵武市,209,353000,3
2397,顺昌县,209,353000,3
2398,上杭县,210,364000,3
2399,新罗区,210,364000,3
2400,武平县,210,364000,3
2401,永定县,210,364000,3
2402,漳平市,210,364000,3
2403,连城县,210,364000,3
2404,长汀县,210,364000,3
2405,古田县,211,352000,3
2406,周宁县,211,352000,3
2407,寿宁县,211,352000,3
2408,屏南县,211,352000,3
2409,柘荣县,211,352000,3
2410,福安市,211,352000,3
2411,福鼎市,211,352000,3
2412,蕉城区,211,352000,3
2413,霞浦县,211,352000,3
2414,东湖区,212,330200,3
2415,南昌县,212,330200,3
2416,安义县,212,330200,3
2417,新建县,212,330200,3
2418,湾里区,212,330200,3
2419,西湖区,212,330200,3
2420,进贤县,212,330200,3
2421,青云谱区,212,330200,3
2422,青山湖区,212,330200,3
2423,乐平市,213,333000,3
2424,昌江区,213,572700,3
2425,浮梁县,213,333000,3
2426,珠山区,213,333000,3
2427,上栗县,214,337000,3
2428,安源区,214,337000,3
2429,湘东区,214,337000,3
2430,芦溪县,214,337000,3
2431,莲花县,214,337000,3
2432,九江县,215,332100,3
2433,修水县,215,332100,3
2434,庐山区,215,332100,3
2435,彭泽县,215,332100,3
2436,德安县,215,332100,3
2437,星子县,215,332100,3
2438,武宁县,215,332100,3
2439,永修县,215,332100,3
2440,浔阳区,215,332100,3
2441,湖口县,215,332100,3
2442,瑞昌市,215,332100,3
2443,都昌县,215,332100,3
2444,分宜县,216,338000,3
2445,渝水区,216,338000,3
2446,余江县,217,335000,3
2447,月湖区,217,335000,3
2448,贵溪市,217,335000,3
2449,上犹县,218,341000,3
2450,于都县,218,341000,3
2451,会昌县,218,341000,3
2452,信丰县,218,341000,3
2453,全南县,218,341000,3
2454,兴国县,218,341000,3
2455,南康市,218,341000,3
2456,大余县,218,341000,3
2457,宁都县,218,341000,3
2458,安远县,218,341000,3
2459,定南县,218,341000,3
2460,寻乌县,218,341000,3
2461,崇义县,218,341000,3
2462,瑞金市,218,341000,3
2463,石城县,218,341000,3
2464,章贡区,218,341000,3
2465,赣县,218,341000,3
2466,龙南县,218,341000,3
2467,万安县,219,343100,3
2468,井冈山市,219,343100,3
2469,吉安县,219,343100,3
2470,吉州区,219,343100,3
2471,吉水县,219,343100,3
2472,安福县,219,343100,3
2473,峡江县,219,343100,3
2474,新干县,219,343100,3
2475,永丰县,219,343100,3
2476,永新县,219,343100,3
2477,泰和县,219,343100,3
2478,遂川县,219,343100,3
2479,青原区,219,343100,3
2480,万载县,220,336000,3
2481,上高县,220,336000,3
2482,丰城市,220,336000,3
2483,奉新县,220,336000,3
2484,宜丰县,220,336000,3
2485,樟树市,220,336000,3
2486,袁州区,220,336000,3
2487,铜鼓县,220,336000,3
2488,靖安县,220,336000,3
2489,高安市,220,336000,3
2490,东乡县,221,344000,3
2491,临川区,221,344000,3
2492,乐安县,221,344000,3
2493,南丰县,221,344000,3
2494,南城县,221,344000,3
2495,宜黄县,221,344000,3
2496,崇仁县,221,344000,3
2497,广昌县,221,344000,3
2498,资溪县,221,344000,3
2499,金溪县,221,344000,3
2500,黎川县,221,344000,3
2501,万年县,222,334100,3
2502,上饶县,222,334100,3
2503,余干县,222,334100,3
2504,信州区,222,334100,3
2505,婺源县,222,334100,3
2506,广丰县,222,334100,3
2507,弋阳县,222,334100,3
2508,德兴市,222,334100,3
2509,横峰县,222,334100,3
2510,玉山县,222,334100,3
2511,鄱阳县,222,334100,3
2512,铅山县,222,334100,3
2513,历下区,223,250000,3
2514,历城区,223,250000,3
2515,商河县,223,250000,3
2516,天桥区,223,250000,3
2517,市中区,223,250000,3
2518,平阴县,223,250000,3
2519,槐荫区,223,250000,3
2520,济阳县,223,250000,3
2521,章丘市,223,250000,3
2522,长清区,223,250000,3
2523,即墨市,224,266000,3
2524,四方区,224,266000,3
2525,城阳区,224,266000,3
2526,崂山区,224,266000,3
2527,市北区,224,266000,3
2528,市南区,224,266000,3
2529,平度市,224,266000,3
2530,李沧区,224,266000,3
2531,胶南市,224,266000,3
2532,胶州市,224,266000,3
2533,莱西市,224,266000,3
2534,黄岛区,224,266000,3
2535,临淄区,225,255000,3
2536,博山区,225,255000,3
2537,周村区,225,255000,3
2538,张店区,225,255000,3
2539,桓台县,225,255000,3
2540,沂源县,225,255000,3
2541,淄川区,225,255000,3
2542,高青县,225,255000,3
2543,台儿庄区,226,277000,3
2544,山亭区,226,277000,3
2545,峄城区,226,277000,3
2546,市中区,226,277000,3
2547,滕州市,226,277000,3
2548,薛城区,226,277000,3
2549,东营区,227,257100,3
2550,利津县,227,257100,3
2551,垦利县,227,257100,3
2552,广饶县,227,257100,3
2553,河口区,227,257100,3
2554,招远市,228,264000,3
2555,栖霞市,228,264000,3
2556,海阳市,228,264000,3
2557,牟平区,228,264000,3
2558,福山区,228,264000,3
2559,芝罘区,228,264000,3
2560,莱山区,228,264000,3
2561,莱州市,228,264000,3
2562,莱阳市,228,264000,3
2563,蓬莱市,228,264000,3
2564,长岛县,228,264000,3
2565,龙口市,228,264000,3
2566,临朐县,229,261000,3
2567,坊子区,229,261000,3
2568,奎文区,229,261000,3
2569,安丘市,229,261000,3
2570,寒亭区,229,261000,3
2571,寿光市,229,261000,3
2572,昌乐县,229,261000,3
2573,昌邑市,229,261000,3
2574,潍城区,229,261000,3
2575,诸城市,229,261000,3
2576,青州市,229,261000,3
2577,高密市,229,261000,3
2578,任城区,230,272000,3
2579,兖州市,230,272000,3
2580,嘉祥县,230,272000,3
2581,市中区,230,272000,3
2582,微山县,230,272000,3
2583,曲阜市,230,272000,3
2584,梁山县,230,272000,3
2585,汶上县,230,272000,3
2586,泗水县,230,272000,3
2587,邹城市,230,272000,3
2588,金乡县,230,272000,3
2589,鱼台县,230,272000,3
2590,东平县,231,271000,3
2591,宁阳县,231,271000,3
2592,岱岳区,231,271000,3
2593,新泰市,231,271000,3
2594,泰山区,231,271000,3
2595,肥城市,231,271000,3
2596,乳山市,232,264200,3
2597,文登市,232,264200,3
2598,环翠区,232,264200,3
2599,荣成市,232,264200,3
2600,东港区,233,276800,3
2601,五莲县,233,276800,3
2602,岚山区,233,276800,3
2603,莒县,233,276800,3
2604,莱城区,234,271100,3
2605,钢城区,234,271100,3
2606,临沭县,235,276000,3
2607,兰山区,235,276000,3
2608,平邑县,235,276000,3
2609,沂南县,235,276000,3
2610,沂水县,235,276000,3
2611,河东区,235,276000,3
2612,罗庄区,235,276000,3
2613,苍山县,235,276000,3
2614,莒南县,235,276000,3
2615,蒙阴县,235,276000,3
2616,费县,235,276000,3
2617,郯城县,235,276000,3
2618,临邑县,236,253000,3
2619,乐陵市,236,253000,3
2620,夏津县,236,253000,3
2621,宁津县,236,253000,3
2622,平原县,236,253000,3
2623,庆云县,236,253000,3
2624,德城区,236,253000,3
2625,武城县,236,253000,3
2626,禹城市,236,253000,3
2627,陵县,236,253000,3
2628,齐河县,236,253000,3
2629,东昌府区,237,252000,3
2630,东阿县,237,252000,3
2631,临清市,237,252000,3
2632,冠县,237,252000,3
2633,茌平县,237,252000,3
2634,莘县,237,252000,3
2635,阳谷县,237,252000,3
2636,高唐县,237,252000,3
2637,博兴县,238,256600,3
2638,惠民县,238,256600,3
2639,无棣县,238,256600,3
2640,沾化县,238,256600,3
2641,滨城区,238,256600,3
2642,邹平县,238,256600,3
2643,阳信县,238,256600,3
